city,date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
Chennai,2021-03-12,29.5,21.6,33.9,25.1,0.0,0.0,3,13.2,32.4,133
Chennai,2021-03-13,30.1,21.4,34.6,25.0,0.0,0.0,2,14.0,33.8,75
Chennai,2021-03-14,31.3,22.0,35.2,25.9,0.0,0.0,3,13.2,31.7,117
Chennai,2021-03-15,31.6,22.4,36.0,26.4,0.0,0.0,3,16.4,37.4,108
Chennai,2021-03-16,30.9,22.9,36.4,27.5,0.0,0.0,3,15.7,33.8,117
Chennai,2021-03-17,30.5,22.3,35.2,26.2,0.0,0.0,3,14.8,35.3,152
Chennai,2021-03-18,30.6,23.2,35.2,27.5,0.0,0.0,3,13.7,33.1,124
Chennai,2021-03-19,30.3,23.0,35.2,26.2,0.0,0.0,3,16.6,34.9,131
Chennai,2021-03-20,30.6,22.0,36.0,25.4,0.0,0.0,3,16.6,38.2,145
Chennai,2021-03-21,31.2,22.6,35.9,26.8,0.0,0.0,3,13.1,30.6,137
Chennai,2021-03-22,30.8,22.6,35.6,26.8,0.0,0.0,3,13.6,33.1,142
Chennai,2021-03-23,30.6,22.4,35.5,26.7,0.0,0.0,2,14.3,33.1,103
Chennai,2021-03-24,31.2,23.4,36.8,28.2,0.0,0.0,3,14.8,33.8,95
Chennai,2021-03-25,31.6,23.4,37.1,28.6,0.0,0.0,3,13.9,33.8,125
Chennai,2021-03-26,32.0,23.8,38.0,29.2,0.0,0.0,3,14.5,34.9,121
Chennai,2021-03-27,32.4,24.0,38.6,29.0,0.0,0.0,3,16.5,37.4,144
Chennai,2021-03-28,32.0,23.8,38.1,28.6,0.0,0.0,3,19.7,42.8,161
Chennai,2021-03-29,32.8,25.4,38.5,30.7,0.0,0.0,2,22.3,47.5,174
Chennai,2021-03-30,35.5,25.2,41.5,29.5,0.0,0.0,3,21.0,43.9,184
Chennai,2021-03-31,35.4,24.7,41.1,29.2,0.0,0.0,2,25.0,51.1,182
Chennai,2021-04-01,35.9,26.4,41.8,29.8,0.0,0.0,1,24.8,51.8,179
Chennai,2021-04-02,37.7,27.6,42.0,30.7,0.0,0.0,3,19.3,40.7,187
Chennai,2021-04-03,35.9,26.7,41.4,30.1,0.0,0.0,3,25.0,51.8,172
Chennai,2021-04-04,33.1,26.7,40.3,32.4,0.0,0.0,3,15.6,37.4,141
Chennai,2021-04-05,32.7,27.0,39.7,32.5,0.0,0.0,2,15.8,37.8,123
Chennai,2021-04-06,32.4,25.8,37.7,31.6,0.1,0.1,51,18.9,40.7,141
Chennai,2021-04-07,32.0,24.8,37.2,30.1,0.0,0.0,3,20.6,43.6,156
Chennai,2021-04-08,32.2,24.8,36.7,29.7,0.0,0.0,2,22.7,48.6,167
Chennai,2021-04-09,32.1,24.2,35.5,28.9,0.0,0.0,3,20.2,44.6,159
Chennai,2021-04-10,31.7,25.2,36.6,30.6,0.8,0.8,51,19.1,42.1,140
Chennai,2021-04-11,31.4,25.4,36.8,31.1,0.6,0.6,51,16.6,38.5,131
Chennai,2021-04-12,32.0,26.4,37.1,32.3,0.2,0.2,51,18.6,42.1,140
Chennai,2021-04-13,31.9,25.8,36.9,32.1,0.0,0.0,3,19.1,41.8,151
Chennai,2021-04-14,31.6,26.6,36.8,32.2,2.1,2.1,55,19.1,41.4,149
Chennai,2021-04-15,30.4,25.5,36.3,30.7,3.7,3.7,53,12.6,27.4,136
Chennai,2021-04-16,32.3,24.9,38.7,29.9,0.6,0.6,53,18.1,41.0,157
Chennai,2021-04-17,32.5,26.3,38.9,32.1,0.0,0.0,3,18.9,40.7,152
Chennai,2021-04-18,33.2,26.7,39.1,32.9,0.0,0.0,3,22.5,47.9,166
Chennai,2021-04-19,33.8,26.8,40.7,32.6,0.0,0.0,3,21.3,45.7,164
Chennai,2021-04-20,33.5,27.2,38.9,32.3,0.0,0.0,3,24.8,52.2,166
Chennai,2021-04-21,33.4,27.0,39.4,32.9,0.0,0.0,3,26.1,54.0,166
Chennai,2021-04-22,32.8,26.8,38.2,32.3,0.2,0.2,51,23.0,48.6,165
Chennai,2021-04-23,33.3,27.0,38.4,32.9,0.6,0.6,53,22.3,47.5,163
Chennai,2021-04-24,33.0,27.2,38.3,33.4,0.1,0.1,51,20.0,42.8,156
Chennai,2021-04-25,32.9,27.1,38.3,32.8,0.2,0.2,51,21.7,47.2,157
Chennai,2021-04-26,32.6,26.4,37.4,32.3,0.4,0.4,51,24.6,51.8,158
Chennai,2021-04-27,32.5,26.8,38.0,32.7,0.2,0.2,51,21.3,46.4,158
Chennai,2021-04-28,33.6,26.8,39.8,32.7,0.0,0.0,1,21.3,46.4,154
Chennai,2021-04-29,33.6,27.5,39.4,33.5,0.0,0.0,3,20.9,45.0,147
Chennai,2021-04-30,32.5,27.2,38.3,34.0,0.3,0.3,51,18.6,42.1,138
Chennai,2021-05-01,32.5,26.9,38.2,33.7,0.2,0.2,51,17.8,39.2,131
Chennai,2021-05-02,32.5,26.6,38.0,33.4,0.2,0.2,51,18.0,40.0,125
Chennai,2021-05-03,32.3,26.8,38.0,33.1,0.5,0.5,51,16.8,39.2,132
Chennai,2021-05-04,32.6,26.6,37.8,32.5,0.9,0.9,51,19.1,42.1,151
Chennai,2021-05-05,32.7,26.6,38.2,33.1,0.7,0.7,51,19.9,41.0,144
Chennai,2021-05-06,33.2,27.5,38.5,33.9,0.1,0.1,51,20.2,43.6,139
Chennai,2021-05-07,32.1,27.9,37.4,32.8,1.3,1.3,53,19.3,41.0,140
Chennai,2021-05-08,31.9,26.9,37.8,33.3,0.4,0.4,51,17.6,39.6,124
Chennai,2021-05-09,32.4,27.2,38.3,33.6,0.7,0.7,51,17.7,37.8,138
Chennai,2021-05-10,33.3,27.6,38.8,33.8,0.0,0.0,3,20.5,44.3,163
Chennai,2021-05-11,34.8,27.7,40.2,33.4,0.0,0.0,3,25.5,51.8,170
Chennai,2021-05-12,33.5,28.0,38.7,33.0,1.2,1.2,51,25.0,53.3,173
Chennai,2021-05-13,33.8,28.3,38.7,33.1,0.1,0.1,51,25.1,52.6,169
Chennai,2021-05-14,33.1,27.7,38.3,32.7,0.5,0.5,51,25.0,51.5,162
Chennai,2021-05-15,34.1,29.2,37.0,32.7,0.0,0.0,3,29.7,59.8,171
Chennai,2021-05-16,34.3,28.6,37.9,33.1,0.3,0.3,51,29.0,59.0,173
Chennai,2021-05-17,34.0,28.5,38.5,34.0,0.1,0.1,51,23.4,48.6,163
Chennai,2021-05-18,33.1,28.7,38.0,33.5,0.0,0.0,2,24.5,51.1,168
Chennai,2021-05-19,34.1,27.4,39.5,32.4,0.8,0.8,53,26.6,54.4,170
Chennai,2021-05-20,34.1,26.3,39.9,31.8,30.0,30.0,65,20.1,45.7,192
Chennai,2021-05-21,35.9,26.7,40.5,31.7,7.7,7.7,61,18.7,40.0,212
Chennai,2021-05-22,33.3,26.2,36.2,31.3,2.6,2.6,61,20.4,44.3,229
Chennai,2021-05-23,35.7,27.1,41.2,30.7,0.0,0.0,3,20.3,45.0,193
Chennai,2021-05-24,37.7,28.4,41.6,32.6,0.0,0.0,3,19.5,40.3,239
Chennai,2021-05-25,38.4,29.2,41.6,31.9,0.7,0.7,53,19.6,43.6,242
Chennai,2021-05-26,39.7,28.3,41.0,30.4,0.0,0.0,3,22.7,45.4,231
Chennai,2021-05-27,38.5,28.9,42.3,30.5,0.0,0.0,2,23.0,42.5,235
Chennai,2021-05-28,36.8,28.0,40.8,30.3,0.0,0.0,3,20.9,41.0,187
Chennai,2021-05-29,36.3,27.8,42.3,31.5,0.0,0.0,1,18.5,40.0,174
Chennai,2021-05-30,37.6,28.3,43.3,31.9,0.1,0.1,51,18.9,37.1,187
Chennai,2021-05-31,37.5,27.0,43.8,30.8,0.1,0.1,51,17.1,38.2,214
Chennai,2021-06-01,36.0,28.4,42.4,32.2,0.0,0.0,3,16.1,41.4,177
Chennai,2021-06-02,34.3,28.0,40.2,33.1,0.1,0.1,51,15.5,34.9,154
Chennai,2021-06-03,33.9,27.6,39.3,33.1,0.1,0.1,51,20.4,43.9,162
Chennai,2021-06-04,31.7,27.5,37.2,32.7,1.6,1.6,53,18.6,41.8,161
Chennai,2021-06-05,31.9,26.1,37.4,31.5,3.9,3.9,61,19.4,37.8,159
Chennai,2021-06-06,32.8,25.8,39.1,31.5,0.4,0.4,51,16.5,32.4,157
Chennai,2021-06-07,35.8,27.9,41.3,31.7,4.7,4.7,63,17.4,43.9,182
Chennai,2021-06-08,34.3,28.0,40.7,32.9,1.0,1.0,51,20.9,44.3,180
Chennai,2021-06-09,37.6,27.7,41.1,31.9,0.2,0.2,51,20.3,42.1,216
Chennai,2021-06-10,37.0,28.7,40.1,31.2,0.9,0.9,51,22.7,40.7,221
Chennai,2021-06-11,37.2,28.7,37.8,30.6,0.0,0.0,3,23.0,45.7,227
Chennai,2021-06-12,38.3,29.1,40.4,30.4,0.9,0.9,51,20.5,45.7,234
Chennai,2021-06-13,37.1,28.4,38.3,30.2,0.1,0.1,51,30.5,56.9,253
Chennai,2021-06-14,35.7,29.6,36.1,30.7,0.0,0.0,3,29.7,58.7,248
Chennai,2021-06-15,36.5,27.7,39.1,29.5,0.1,0.1,51,22.9,44.3,214
Chennai,2021-06-16,38.6,28.6,39.6,29.6,0.1,0.1,51,27.1,52.9,244
Chennai,2021-06-17,37.5,29.1,39.4,30.9,0.6,0.6,51,24.8,60.5,220
Chennai,2021-06-18,37.0,28.8,38.2,30.2,0.0,0.0,3,21.8,46.1,224
Chennai,2021-06-19,37.5,29.0,39.8,29.8,0.0,0.0,3,24.3,46.4,224
Chennai,2021-06-20,37.5,28.2,41.1,30.3,0.6,0.6,53,21.9,51.5,207
Chennai,2021-06-21,36.6,28.0,40.8,31.1,0.3,0.3,51,21.3,45.0,195
Chennai,2021-06-22,35.0,26.6,40.0,30.2,2.8,2.8,61,20.2,42.8,189
Chennai,2021-06-23,35.6,27.2,42.1,29.2,4.0,4.0,61,23.9,43.6,191
Chennai,2021-06-24,31.6,26.4,36.0,29.5,1.1,1.1,53,16.3,34.2,221
Chennai,2021-06-25,33.6,27.3,37.3,32.3,0.0,0.0,3,16.9,30.6,185
Chennai,2021-06-26,33.9,27.0,38.3,31.1,0.8,0.8,53,17.4,36.4,206
Chennai,2021-06-27,31.6,26.9,36.5,30.5,2.6,2.6,55,15.0,37.8,213
Chennai,2021-06-28,32.4,25.7,38.7,30.3,5.4,5.4,63,17.8,38.5,175
Chennai,2021-06-29,32.0,27.8,37.0,32.8,0.8,0.8,53,23.2,47.9,179
Chennai,2021-06-30,33.4,27.3,39.7,31.6,1.4,1.4,53,18.9,40.7,179
Chennai,2021-07-01,33.0,26.5,39.7,30.3,3.6,3.6,61,24.3,47.9,187
Chennai,2021-07-02,32.8,25.9,40.1,31.0,18.3,18.3,65,15.9,36.4,194
Chennai,2021-07-03,32.5,25.6,39.3,31.3,1.7,1.7,53,14.7,28.4,185
Chennai,2021-07-04,32.9,26.4,40.0,31.3,10.7,10.7,63,19.1,32.4,209
Chennai,2021-07-05,33.9,25.6,40.5,29.4,2.6,2.6,61,15.5,34.2,185
Chennai,2021-07-06,32.9,26.2,40.0,31.5,8.2,8.2,63,17.2,35.3,188
Chennai,2021-07-07,32.7,26.4,39.1,31.1,7.6,7.6,63,19.2,40.7,188
Chennai,2021-07-08,33.3,27.4,41.1,31.7,3.9,3.9,61,13.6,34.9,181
Chennai,2021-07-09,33.7,25.1,40.1,29.7,4.9,4.9,61,16.4,33.5,220
Chennai,2021-07-10,32.1,26.2,35.5,31.0,6.3,6.3,61,16.3,42.5,236
Chennai,2021-07-11,33.9,27.0,36.0,29.7,1.4,1.4,51,20.3,44.3,255
Chennai,2021-07-12,32.1,26.1,35.6,29.5,0.4,0.4,51,19.7,39.6,245
Chennai,2021-07-13,33.2,26.6,37.4,29.9,4.1,4.1,63,16.2,44.6,252
Chennai,2021-07-14,32.3,26.0,34.8,29.3,5.3,5.3,55,18.4,39.2,237
Chennai,2021-07-15,32.8,25.0,37.4,28.5,5.2,5.2,55,18.8,46.8,218
Chennai,2021-07-16,32.2,26.1,37.0,30.5,20.1,20.1,63,15.5,34.9,206
Chennai,2021-07-17,31.8,25.6,38.4,29.9,26.8,26.8,63,14.2,34.2,220
Chennai,2021-07-18,31.2,24.9,35.1,29.3,13.1,13.1,61,19.2,47.9,232
Chennai,2021-07-19,33.4,26.0,37.1,28.9,0.9,0.9,51,21.3,51.1,232
Chennai,2021-07-20,34.2,26.3,37.1,28.9,0.0,0.0,3,23.0,47.9,265
Chennai,2021-07-21,32.0,26.6,35.3,29.6,0.6,0.6,53,19.3,38.5,263
Chennai,2021-07-22,32.3,26.1,33.0,28.8,1.7,1.7,53,29.7,58.3,249
Chennai,2021-07-23,33.4,26.0,37.6,27.9,3.9,3.9,61,20.2,63.7,231
Chennai,2021-07-24,35.0,25.9,40.1,29.9,0.0,0.0,3,21.7,44.3,226
Chennai,2021-07-25,34.7,27.6,39.3,31.0,0.4,0.4,51,20.7,45.7,228
Chennai,2021-07-26,35.0,27.2,40.6,30.4,1.3,1.3,53,16.5,45.0,232
Chennai,2021-07-27,35.6,27.8,40.1,29.6,0.2,0.2,51,18.8,46.4,228
Chennai,2021-07-28,35.7,27.6,39.1,29.0,0.0,0.0,3,18.9,41.8,237
Chennai,2021-07-29,35.8,28.2,38.1,29.3,0.1,0.1,51,19.8,43.9,259
Chennai,2021-07-30,36.3,27.7,37.8,29.9,0.0,0.0,3,20.5,45.0,263
Chennai,2021-07-31,36.1,28.1,39.4,30.1,0.6,0.6,51,21.9,55.1,244
Chennai,2021-08-01,35.8,26.2,37.3,30.6,0.5,0.5,51,21.5,46.1,235
Chennai,2021-08-02,35.3,27.7,38.5,29.5,1.1,1.1,51,18.5,37.1,225
Chennai,2021-08-03,35.3,28.0,38.5,30.0,0.6,0.6,51,19.5,39.6,225
Chennai,2021-08-04,37.2,28.1,40.5,30.2,0.9,0.9,53,18.4,42.5,253
Chennai,2021-08-05,36.1,28.4,40.1,30.8,1.5,1.5,51,21.2,51.5,235
Chennai,2021-08-06,35.9,27.6,40.4,31.0,1.7,1.7,51,19.6,45.0,222
Chennai,2021-08-07,34.3,27.4,40.2,31.1,2.0,2.0,55,15.8,36.0,200
Chennai,2021-08-08,33.4,26.4,40.4,31.3,3.7,3.7,63,17.7,36.4,176
Chennai,2021-08-09,34.0,27.3,40.8,32.9,3.6,3.6,61,14.8,34.6,175
Chennai,2021-08-10,34.3,26.1,40.8,30.7,6.5,6.5,61,20.7,41.4,260
Chennai,2021-08-11,34.1,26.7,41.0,31.2,4.0,4.0,61,15.2,35.6,215
Chennai,2021-08-12,32.8,26.4,38.4,31.3,5.6,5.6,55,13.8,28.8,252
Chennai,2021-08-13,32.3,26.0,39.5,31.1,10.2,10.2,63,10.9,31.7,268
Chennai,2021-08-14,33.5,26.6,39.4,29.8,1.5,1.5,53,15.1,40.0,254
Chennai,2021-08-15,32.9,25.9,37.2,29.6,1.4,1.4,53,15.0,29.5,273
Chennai,2021-08-16,33.0,25.8,36.9,29.6,0.9,0.9,53,13.1,33.5,236
Chennai,2021-08-17,32.7,26.0,36.6,30.2,0.8,0.8,53,15.5,33.5,205
Chennai,2021-08-18,33.4,26.8,39.0,30.4,2.3,2.3,61,23.1,48.6,201
Chennai,2021-08-19,33.4,27.5,38.4,29.9,5.2,5.2,63,15.2,32.8,216
Chennai,2021-08-20,31.9,25.1,38.6,28.7,4.7,4.7,63,18.1,36.0,181
Chennai,2021-08-21,30.2,25.5,35.2,29.0,3.4,3.4,61,17.8,37.4,193
Chennai,2021-08-22,30.6,24.8,36.2,29.5,0.2,0.2,51,20.4,41.8,175
Chennai,2021-08-23,30.8,25.5,36.5,30.5,0.0,0.0,3,22.6,45.4,182
Chennai,2021-08-24,32.0,26.1,38.1,30.8,0.6,0.6,51,19.6,42.5,185
Chennai,2021-08-25,33.4,26.4,40.7,30.1,6.6,6.6,63,17.3,35.6,203
Chennai,2021-08-26,32.3,25.4,40.0,30.3,10.7,10.7,63,12.1,33.1,198
Chennai,2021-08-27,32.6,25.7,40.9,30.7,11.8,11.8,63,13.7,29.5,226
Chennai,2021-08-28,29.7,25.2,35.4,29.8,27.4,27.4,63,14.8,31.3,243
Chennai,2021-08-29,29.4,25.1,34.5,29.4,35.1,35.1,65,16.0,40.3,234
Chennai,2021-08-30,32.4,25.4,37.3,29.5,0.6,0.6,51,14.0,38.9,238
Chennai,2021-08-31,31.4,25.5,37.9,30.7,1.8,1.8,53,11.5,25.9,191
Chennai,2021-09-01,30.4,26.6,38.1,32.4,0.4,0.4,51,10.7,28.4,176
Chennai,2021-09-02,30.6,25.4,37.3,29.8,26.7,26.7,65,13.3,26.6,209
Chennai,2021-09-03,30.3,24.6,37.1,28.3,19.8,19.8,63,18.8,34.9,231
Chennai,2021-09-04,29.2,24.9,34.4,29.2,12.5,12.5,55,13.8,29.9,228
Chennai,2021-09-05,31.0,25.0,36.7,28.7,10.4,10.4,63,14.8,43.9,230
Chennai,2021-09-06,30.0,25.6,34.9,28.6,1.9,1.9,55,18.3,35.6,241
Chennai,2021-09-07,32.4,26.8,36.8,29.0,0.0,0.0,3,19.5,43.2,219
Chennai,2021-09-08,32.9,25.9,38.4,30.0,0.2,0.2,51,18.2,35.6,200
Chennai,2021-09-09,33.8,26.8,39.1,29.0,0.3,0.3,51,16.2,35.6,241
Chennai,2021-09-10,33.1,26.9,38.1,30.8,0.1,0.1,51,14.3,30.2,232
Chennai,2021-09-11,33.0,26.7,38.8,31.0,1.5,1.5,53,14.7,33.1,223
Chennai,2021-09-12,33.6,26.7,37.2,29.9,0.8,0.8,51,18.9,37.8,228
Chennai,2021-09-13,35.1,27.5,37.7,29.3,0.0,0.0,3,23.9,46.8,223
Chennai,2021-09-14,34.4,27.8,38.9,30.3,0.0,0.0,3,22.1,42.5,212
Chennai,2021-09-15,33.6,27.1,40.5,31.9,0.7,0.7,51,17.7,39.6,186
Chennai,2021-09-16,32.0,27.1,38.6,31.3,1.3,1.3,55,17.7,38.9,190
Chennai,2021-09-17,32.2,26.9,40.1,32.3,3.3,3.3,61,14.8,32.4,177
Chennai,2021-09-18,32.2,26.4,39.9,32.1,2.5,2.5,61,15.5,33.5,184
Chennai,2021-09-19,31.3,26.4,38.2,32.8,1.4,1.4,53,14.1,33.5,174
Chennai,2021-09-20,32.2,25.6,39.7,30.6,3.7,3.7,61,16.5,36.4,191
Chennai,2021-09-21,33.5,25.7,41.0,30.0,7.5,7.5,63,15.3,42.1,199
Chennai,2021-09-22,32.3,25.5,38.7,30.7,2.9,2.9,55,13.6,31.7,209
Chennai,2021-09-23,32.4,25.5,39.4,30.0,5.4,5.4,61,15.9,34.9,201
Chennai,2021-09-24,31.3,25.9,39.0,31.0,4.9,4.9,61,13.4,29.9,137
Chennai,2021-09-25,32.8,25.8,41.1,30.1,9.4,9.4,63,13.2,31.3,210
Chennai,2021-09-26,31.0,25.2,37.0,29.8,4.6,4.6,55,19.5,33.8,225
Chennai,2021-09-27,33.6,26.6,38.9,29.3,1.4,1.4,55,21.3,39.2,223
Chennai,2021-09-28,32.7,26.6,39.4,28.7,1.0,1.0,53,19.3,43.9,223
Chennai,2021-09-29,31.7,26.3,38.2,30.4,0.0,0.0,3,12.0,27.0,145
Chennai,2021-09-30,30.3,25.4,37.6,31.2,11.4,11.4,63,10.2,30.2,192
Chennai,2021-10-01,30.5,25.2,36.0,30.0,10.1,10.1,63,17.1,39.2,72
Chennai,2021-10-02,29.4,25.7,35.6,30.8,11.0,11.0,61,15.1,32.4,74
Chennai,2021-10-03,30.0,25.6,36.5,30.6,3.6,3.6,53,15.3,34.6,101
Chennai,2021-10-04,30.2,25.9,36.5,32.2,0.9,0.9,51,14.1,37.1,75
Chennai,2021-10-05,27.4,25.3,33.7,29.6,30.7,30.7,63,20.4,45.0,36
Chennai,2021-10-06,31.0,25.3,37.0,29.1,6.8,6.8,63,19.7,40.7,156
Chennai,2021-10-07,30.5,26.2,38.0,31.4,2.8,2.8,61,15.0,32.4,173
Chennai,2021-10-08,31.2,25.5,38.2,30.6,9.2,9.2,63,13.6,29.9,218
Chennai,2021-10-09,31.5,25.7,38.6,29.3,13.5,13.5,63,16.9,30.6,242
Chennai,2021-10-10,31.1,26.3,37.3,30.5,3.2,3.2,63,10.8,29.5,265
Chennai,2021-10-11,30.7,25.4,37.0,30.0,14.7,14.7,63,14.5,32.4,252
Chennai,2021-10-12,32.4,24.8,39.8,29.2,13.1,13.1,63,13.4,33.8,254
Chennai,2021-10-13,31.6,24.6,37.7,28.5,0.0,0.0,3,13.9,29.2,313
Chennai,2021-10-14,32.6,25.2,40.7,29.2,4.7,4.7,63,13.3,25.6,239
Chennai,2021-10-15,32.5,25.3,41.0,30.0,5.8,5.8,63,11.0,27.4,223
Chennai,2021-10-16,31.5,25.5,38.1,30.0,2.5,2.5,53,18.0,32.8,195
Chennai,2021-10-17,31.3,25.4,38.5,30.7,2.1,2.1,61,14.7,28.8,196
Chennai,2021-10-18,32.0,26.6,39.4,31.2,1.8,1.8,53,14.1,25.6,236
Chennai,2021-10-19,32.6,26.1,40.3,30.4,2.4,2.4,61,12.5,22.7,197
Chennai,2021-10-20,31.8,26.3,40.1,32.7,9.1,9.1,63,10.2,28.1,195
Chennai,2021-10-21,30.4,25.5,38.1,31.2,2.5,2.5,55,11.5,25.2,163
Chennai,2021-10-22,30.9,24.1,38.1,28.1,10.0,10.0,63,16.4,30.6,183
Chennai,2021-10-23,30.5,23.8,37.2,27.9,6.1,6.1,63,11.2,30.6,176
Chennai,2021-10-24,29.5,24.2,35.0,28.8,4.6,4.6,61,14.3,31.0,3
Chennai,2021-10-25,30.2,23.7,34.0,27.6,2.1,2.1,53,20.0,39.6,16
Chennai,2021-10-26,29.9,25.1,34.9,30.1,0.6,0.6,51,17.4,34.6,25
Chennai,2021-10-27,30.3,24.8,33.6,28.8,0.7,0.7,51,21.2,40.3,21
Chennai,2021-10-28,28.6,25.1,31.2,28.3,16.6,16.6,63,21.7,41.8,17
Chennai,2021-10-29,28.0,24.4,33.3,29.7,16.1,16.1,63,15.7,32.0,66
Chennai,2021-10-30,29.3,24.0,34.2,28.2,5.6,5.6,61,17.6,37.4,22
Chennai,2021-10-31,29.9,24.0,34.3,28.6,20.6,20.6,63,21.0,40.7,41
Chennai,2021-11-01,27.3,25.0,31.5,29.2,23.6,23.6,63,13.0,28.8,71
Chennai,2021-11-02,27.5,24.6,31.9,28.5,9.4,9.4,63,17.4,33.5,72
Chennai,2021-11-03,27.3,24.0,31.9,29.0,14.2,14.2,63,11.2,23.0,27
Chennai,2021-11-04,26.7,23.6,30.7,27.6,28.4,28.4,63,12.6,24.8,350
Chennai,2021-11-05,27.7,23.4,32.3,27.4,26.0,26.0,63,12.9,27.7,342
Chennai,2021-11-06,28.0,23.4,32.0,27.2,17.9,17.9,63,15.5,30.6,1
Chennai,2021-11-07,25.7,23.2,29.2,26.7,58.3,58.3,63,21.9,39.6,25
Chennai,2021-11-08,28.3,24.2,31.0,26.6,12.8,12.8,63,22.4,41.8,25
Chennai,2021-11-09,27.3,24.0,29.2,26.9,12.6,12.6,61,25.3,47.5,5
Chennai,2021-11-10,25.0,22.8,29.1,24.3,76.4,76.4,65,27.9,50.4,342
Chennai,2021-11-11,27.3,21.9,31.5,20.7,186.3,186.3,65,38.6,70.6,341
Chennai,2021-11-12,28.6,24.3,33.4,28.0,1.6,1.6,53,14.5,29.9,150
Chennai,2021-11-13,29.3,24.6,35.4,29.6,0.8,0.8,51,13.1,26.6,161
Chennai,2021-11-14,29.2,24.4,36.0,29.5,11.6,11.6,63,11.5,25.9,120
Chennai,2021-11-15,27.7,23.9,33.0,28.7,7.0,7.0,63,10.1,21.2,116
Chennai,2021-11-16,29.0,23.4,34.6,28.5,10.4,10.4,63,15.2,29.2,82
Chennai,2021-11-17,28.4,24.0,32.2,28.0,13.9,13.9,63,19.1,35.3,19
Chennai,2021-11-18,26.6,23.4,29.3,25.5,62.2,62.2,65,30.5,55.8,36
Chennai,2021-11-19,28.5,25.1,31.0,27.8,8.0,8.0,63,28.9,51.5,145
Chennai,2021-11-20,28.3,24.6,32.7,28.0,12.6,12.6,63,17.5,33.1,158
Chennai,2021-11-21,29.2,23.5,35.3,27.7,5.8,5.8,63,13.1,26.6,106
Chennai,2021-11-22,28.3,24.1,32.4,29.0,11.8,11.8,63,15.3,31.7,55
Chennai,2021-11-23,29.7,23.9,34.4,28.4,1.3,1.3,53,18.6,37.1,33
Chennai,2021-11-24,29.7,24.5,34.2,29.6,0.6,0.6,51,18.3,36.4,44
Chennai,2021-11-25,28.5,23.8,31.7,27.1,34.3,34.3,65,22.3,45.7,32
Chennai,2021-11-26,26.6,24.5,29.6,27.3,40.3,40.3,63,23.0,45.0,41
Chennai,2021-11-27,26.4,23.9,29.7,27.2,29.7,29.7,63,17.6,33.5,36
Chennai,2021-11-28,26.4,23.7,30.3,27.4,30.2,30.2,63,18.8,33.8,62
Chennai,2021-11-29,27.4,23.7,31.5,27.3,27.5,27.5,65,14.8,30.6,78
Chennai,2021-11-30,26.9,23.9,30.0,28.0,6.6,6.6,53,17.6,39.6,46
Chennai,2021-12-01,28.7,22.7,32.4,26.5,3.9,3.9,61,19.8,38.5,42
Chennai,2021-12-02,28.9,24.4,31.4,27.6,0.3,0.3,51,18.2,36.4,26
Chennai,2021-12-03,29.4,22.4,33.0,25.2,0.0,0.0,3,16.1,31.3,358
Chennai,2021-12-04,30.1,21.5,35.6,24.7,0.0,0.0,3,9.4,19.8,280
Chennai,2021-12-05,30.4,22.9,36.7,27.1,0.7,0.7,53,12.2,25.9,191
Chennai,2021-12-06,29.5,23.7,36.0,29.0,0.6,0.6,51,10.6,24.1,123
Chennai,2021-12-07,29.5,23.4,34.3,28.3,0.2,0.2,51,15.5,31.7,28
Chennai,2021-12-08,29.2,24.3,33.3,28.5,1.2,1.2,51,16.9,36.4,36
Chennai,2021-12-09,28.8,25.1,32.7,28.6,1.4,1.4,53,14.1,30.6,64
Chennai,2021-12-10,29.2,24.7,31.5,28.1,3.1,3.1,53,22.1,43.2,41
Chennai,2021-12-11,28.5,23.6,32.1,27.3,7.2,7.2,63,21.2,40.3,33
Chennai,2021-12-12,27.9,22.6,30.9,26.9,10.1,10.1,61,23.2,45.0,36
Chennai,2021-12-13,27.6,22.3,30.0,25.4,4.5,4.5,55,21.0,41.0,28
Chennai,2021-12-14,28.2,23.6,30.4,27.3,6.1,6.1,61,24.5,46.4,46
Chennai,2021-12-15,28.2,25.0,29.9,26.7,0.0,0.0,3,24.2,46.4,32
Chennai,2021-12-16,28.2,24.4,29.7,26.2,0.0,0.0,3,23.5,45.4,24
Chennai,2021-12-17,28.0,22.5,29.4,24.6,0.0,0.0,3,21.9,42.8,17
Chennai,2021-12-18,27.8,21.7,28.9,24.3,0.0,0.0,3,21.4,41.4,20
Chennai,2021-12-19,27.8,21.3,27.7,22.4,0.0,0.0,3,21.1,41.4,21
Chennai,2021-12-20,27.9,22.9,28.8,24.4,0.0,0.0,3,22.1,42.5,20
Chennai,2021-12-21,28.3,20.9,30.8,22.7,0.0,0.0,2,13.8,27.0,9
Chennai,2021-12-22,27.8,19.8,30.7,21.7,0.0,0.0,2,14.3,29.2,32
Chennai,2021-12-23,27.6,18.3,30.5,19.9,0.0,0.0,2,11.8,25.6,56
Chennai,2021-12-24,27.6,18.3,31.2,20.2,0.0,0.0,0,9.8,23.4,95
Chennai,2021-12-25,27.4,19.3,31.7,21.5,0.0,0.0,2,11.9,27.0,90
